case_id,seed,mode,error_mode,variant,completed,stop_reason,grid,active,side,stations_total,stations_visited,discovered_channels,cleared_channels,discovery_certificate,virtual_time_s,runtime_s,fallback_channels,no_signal_localization,safe_clears,optimistic_clears,active_queries,fallback_attempts,source_count,directional_count,cleared,clear_ratio,time_per_source_s,distance_m,measures,switches,clear_failures
SELF-Q4-edge_outward-minus_one-10006,10006,edge_outward,minus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,28,"[1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 15, 16, 17, 18, 19, 20]","[1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 15, 16, 17, 18, 19, 20]",count_upper_bound,12631.527202997318,0.015682040999998037,5,40,11,3,23,228,16,15,16,1.0,789.4704501873324,46892.636014986616,420,395,226
SELF-Q4-edge_outward-minus_one-10007,10007,edge_outward,minus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,30,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 15, 16, 17, 18, 20]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 15, 16, 17, 18, 20]",count_upper_bound,13324.284027629397,0.016083625000000268,5,27,11,0,15,271,16,15,16,1.0,832.7677517268373,48976.420138147005,446,421,266
SELF-Q4-edge_outward-minus_one-10008,10008,edge_outward,minus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,28,"[1, 2, 3, 5, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 19, 20]","[1, 2, 3, 5, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 19, 20]",count_upper_bound,13483.200742032872,0.018354584000000784,6,50,9,2,24,373,16,15,16,1.0,842.7000463770545,49041.00371016437,419,396,368
SELF-Q4-edge_outward-minus_one-10009,10009,edge_outward,minus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,30,"[1, 2, 3, 4, 5, 7, 8, 10, 11, 12, 13, 14, 15, 17, 19, 20]","[1, 2, 3, 4, 5, 7, 8, 10, 11, 12, 13, 14, 15, 17, 19, 20]",count_upper_bound,13029.355054816888,0.015776500000001192,5,36,10,2,17,249,16,15,16,1.0,814.3346909260555,47881.77527408442,444,418,245
SELF-Q4-edge_outward-minus_one-10010,10010,edge_outward,minus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,28,"[1, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]","[1, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]",count_upper_bound,12086.381723532839,0.014425500000001534,5,40,10,1,15,219,16,15,16,1.0,755.3988577208024,45326.90861766422,386,369,214
SELF-Q4-edge_outward-minus_one-10011,10011,edge_outward,minus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,28,"[1, 3, 4, 5, 6, 7, 9, 10, 11, 13, 14, 15, 16, 17, 18, 20]","[1, 3, 4, 5, 6, 7, 9, 10, 11, 13, 14, 15, 16, 17, 18, 20]",count_upper_bound,10474.38679976184,0.009990375000000995,2,21,13,4,11,61,16,15,16,1.0,654.649174985115,39751.933998809225,379,363,62
SELF-Q4-edge_outward-minus_one-10012,10012,edge_outward,minus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,30,"[1, 2, 3, 4, 6, 7, 9, 10, 11, 13, 14, 15, 17, 18, 19, 20]","[1, 2, 3, 4, 6, 7, 9, 10, 11, 13, 14, 15, 17, 18, 19, 20]",count_upper_bound,12113.740073942505,0.0132788330000011,5,40,10,2,16,151,16,15,16,1.0,757.1087546214065,45203.700369712526,429,407,147
SELF-Q4-edge_outward-minus_one-10013,10013,edge_outward,minus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,27,"[1, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 15, 16, 17, 19, 20]","[1, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 15, 16, 17, 19, 20]",count_upper_bound,11596.944872007502,0.01338850000000491,4,40,12,1,14,184,16,15,16,1.0,724.8090545004688,43389.72436003752,386,366,181
SELF-Q4-edge_outward-minus_one-10014,10014,edge_outward,minus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,27,"[2, 3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 15, 17, 18, 19, 20]","[2, 3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 15, 17, 18, 19, 20]",count_upper_bound,11238.802122361234,0.013289749999998435,5,41,10,4,19,126,16,15,16,1.0,702.4251326475771,41629.010611806196,414,391,124
SELF-Q4-edge_outward-minus_one-10015,10015,edge_outward,minus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,28,"[1, 2, 3, 4, 5, 7, 8, 10, 11, 12, 13, 15, 16, 17, 18, 20]","[1, 2, 3, 4, 5, 7, 8, 10, 11, 12, 13, 15, 16, 17, 18, 20]",count_upper_bound,10098.442439739056,0.009017457999995315,2,15,14,2,8,42,16,15,16,1.0,631.152652483691,38862.21219869527,356,340,42
SELF-Q4-edge_outward-minus_one-10016,10016,edge_outward,minus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,28,"[1, 2, 3, 5, 6, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]","[1, 2, 3, 5, 6, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",count_upper_bound,11902.21970780857,0.012634832999999901,3,29,13,2,15,186,16,15,16,1.0,743.8887317380356,44971.09853904288,382,363,185
SELF-Q4-edge_outward-minus_one-10017,10017,edge_outward,minus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,28,"[1, 3, 4, 6, 7, 8, 9, 10, 11, 13, 14, 15, 17, 18, 19, 20]","[1, 3, 4, 6, 7, 8, 9, 10, 11, 13, 14, 15, 17, 18, 19, 20]",count_upper_bound,11940.082604989087,0.014180040999995924,4,37,11,1,16,222,16,15,16,1.0,746.255162811818,43650.41302494547,416,396,218
SELF-Q4-edge_outward-minus_one-10018,10018,edge_outward,minus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,28,"[1, 2, 3, 4, 5, 6, 7, 9, 11, 12, 13, 15, 16, 17, 18, 19]","[1, 2, 3, 4, 5, 6, 7, 9, 11, 12, 13, 15, 16, 17, 18, 19]",count_upper_bound,13981.73449296624,0.022481833000000506,7,57,8,2,23,415,16,15,16,1.0,873.85840581039,50478.67246483119,434,409,409
SELF-Q4-edge_outward-minus_one-10019,10019,edge_outward,minus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,28,"[1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 18, 20]","[1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 18, 20]",count_upper_bound,11315.021368732157,0.011373208000001966,2,27,12,7,15,120,16,15,16,1.0,707.1888355457598,42410.106843660804,400,384,123
SELF-Q4-edge_outward-minus_one-10020,10020,edge_outward,minus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,28,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 16, 17, 19, 20]","[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 16, 17, 19, 20]",count_upper_bound,10877.35839342171,0.011651792000002104,3,21,13,2,12,138,16,15,16,1.0,679.8348995888568,41426.79196710851,354,331,137
SELF-Q4-edge_outward-minus_one-10021,10021,edge_outward,minus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,28,"[1, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20]","[1, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20]",count_upper_bound,11146.253983333509,0.011468624999999122,2,37,12,4,8,134,16,15,16,1.0,696.6408739583443,42401.26991666755,366,354,134
SELF-Q4-edge_outward-minus_one-10022,10022,edge_outward,minus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,28,"[1, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 17, 18, 19, 20]","[1, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 17, 18, 19, 20]",count_upper_bound,12702.248291464788,0.016240457999998625,5,62,9,4,25,232,16,15,16,1.0,793.8905182165493,47466.24145732394,411,387,229
SELF-Q4-edge_outward-minus_one-10023,10023,edge_outward,minus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,27,"[1, 2, 4, 5, 6, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20]","[1, 2, 4, 5, 6, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20]",count_upper_bound,12316.5094055136,0.01592879199999686,6,53,10,2,20,268,16,15,16,1.0,769.7818378446,45682.54702756803,388,368,264
SELF-Q4-edge_outward-minus_one-10024,10024,edge_outward,minus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,26,"[1, 2, 4, 5, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 20]","[1, 2, 4, 5, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 20]",count_upper_bound,12203.488549824819,0.016819875000003037,5,46,10,4,19,312,16,15,16,1.0,762.7180343640512,43792.44274912411,409,390,310
SELF-Q4-edge_outward-minus_one-10025,10025,edge_outward,minus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,28,"[1, 3, 4, 5, 6, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20]","[1, 3, 4, 5, 6, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20]",count_upper_bound,12629.380010621027,0.015536290999996538,5,44,11,3,21,263,16,15,16,1.0,789.3362506638142,47326.90005310516,387,366,261
SELF-Q4-edge_outward-minus_one-10026,10026,edge_outward,minus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,28,"[1, 2, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 16, 17, 19, 20]","[1, 2, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 16, 17, 19, 20]",count_upper_bound,10906.060091324467,0.011141542000004279,3,28,13,2,11,82,16,15,16,1.0,681.6287557077792,40540.30045662234,415,400,81
SELF-Q4-edge_outward-minus_one-10027,10027,edge_outward,minus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,30,"[1, 2, 3, 4, 5, 7, 8, 9, 12, 13, 14, 15, 16, 17, 19, 20]","[1, 2, 3, 4, 5, 7, 8, 9, 12, 13, 14, 15, 16, 17, 19, 20]",count_upper_bound,12151.684431991265,0.013394916999999396,4,30,11,3,14,159,16,15,16,1.0,759.4802769994541,44868.422159956346,441,422,157
SELF-Q4-edge_outward-minus_one-10028,10028,edge_outward,minus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,28,"[3, 4, 5, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]","[3, 4, 5, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",count_upper_bound,11157.257214807078,0.010632124999993664,2,31,14,4,14,65,16,15,16,1.0,697.3285759254424,42006.2860740354,415,400,67
SELF-Q4-edge_outward-minus_one-10029,10029,edge_outward,minus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,30,"[1, 2, 3, 4, 5, 6, 8, 9, 12, 13, 14, 15, 16, 17, 18, 20]","[1, 2, 3, 4, 5, 6, 8, 9, 12, 13, 14, 15, 16, 17, 18, 20]",count_upper_bound,13987.141006182603,0.019135957999999675,8,70,7,2,25,318,16,15,16,1.0,874.1963128864127,51190.70503091305,460,436,311
SELF-Q4-edge_outward-minus_one-10030,10030,edge_outward,minus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,28,"[1, 4, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20]","[1, 4, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20]",count_upper_bound,12329.706870825225,0.015119417000001079,5,33,11,2,21,211,16,15,16,1.0,770.6066794265765,45143.53435412612,437,412,208
SELF-Q4-edge_outward-minus_one-10031,10031,edge_outward,minus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,28,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 16, 17, 18, 19, 20]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 16, 17, 18, 19, 20]",count_upper_bound,11702.101216262965,0.013260166999998546,4,37,12,4,21,137,16,15,16,1.0,731.3813260164353,42555.50608131483,455,425,137
SELF-Q4-edge_outward-minus_one-10032,10032,edge_outward,minus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,28,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17]",count_upper_bound,13762.552597486458,0.019836125000004756,6,54,10,2,20,397,16,15,16,1.0,860.1595373429036,50182.762987432296,415,392,393
SELF-Q4-edge_outward-minus_one-10033,10033,edge_outward,minus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,28,"[1, 2, 5, 6, 7, 8, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20]","[1, 2, 5, 6, 7, 8, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20]",count_upper_bound,11871.936174846882,0.012576207999998701,3,27,13,1,14,164,16,15,16,1.0,741.9960109279301,44839.68087423441,393,373,162
SELF-Q4-edge_outward-minus_one-10034,10034,edge_outward,minus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,28,"[1, 2, 4, 6, 7, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]","[1, 2, 4, 6, 7, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",count_upper_bound,11555.877487991898,0.013333957999996926,3,30,12,5,15,167,16,15,16,1.0,722.2423429994936,42599.38743995951,412,392,168
SELF-Q4-edge_outward-minus_one-10035,10035,edge_outward,minus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,28,"[1, 2, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 17, 19, 20]","[1, 2, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 17, 19, 20]",count_upper_bound,13597.340299498204,0.01977466700000008,8,43,8,1,26,380,16,15,16,1.0,849.8337687186378,49331.70149749109,427,397,373
SELF-Q4-edge_outward-minus_one-10036,10036,edge_outward,minus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,30,"[2, 3, 5, 6, 7, 8, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]","[2, 3, 5, 6, 7, 8, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]",count_upper_bound,10966.22806459034,0.010658916000004126,3,28,12,2,10,79,16,15,16,1.0,685.3892540368962,41416.14032295168,399,377,77
SELF-Q4-edge_outward-minus_one-10037,10037,edge_outward,minus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,22,"[1, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 15, 16, 18, 19, 20]","[1, 3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 15, 16, 18, 19, 20]",count_upper_bound,8951.467191738204,0.010114207999997404,3,24,11,4,11,100,16,15,16,1.0,559.4666994836377,33132.33595869102,327,313,99
SELF-Q4-edge_outward-minus_one-10038,10038,edge_outward,minus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,28,"[1, 2, 3, 4, 6, 7, 8, 9, 11, 13, 14, 15, 16, 18, 19, 20]","[1, 2, 3, 4, 6, 7, 8, 9, 11, 13, 14, 15, 16, 18, 19, 20]",count_upper_bound,11078.988547075158,0.011819125000002373,3,42,13,4,16,99,16,15,16,1.0,692.4367841921974,41374.94273537579,407,389,100
SELF-Q4-edge_outward-minus_one-10039,10039,edge_outward,minus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,30,"[1, 3, 5, 6, 7, 8, 9, 10, 13, 14, 15, 16, 17, 18, 19, 20]","[1, 3, 5, 6, 7, 8, 9, 10, 13, 14, 15, 16, 17, 18, 19, 20]",count_upper_bound,11099.271171072593,0.010276290999996718,2,32,13,5,12,101,16,15,16,1.0,693.704448192037,42351.355855362985,376,360,103
SELF-Q4-edge_outward-minus_one-10040,10040,edge_outward,minus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,30,"[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 20]","[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 20]",count_upper_bound,12101.01734200182,0.012503374999994321,3,41,10,3,13,143,16,15,16,1.0,756.3135838751137,44840.08671000909,442,423,140
SELF-Q4-edge_outward-minus_one-10041,10041,edge_outward,minus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,22,"[1, 2, 3, 4, 5, 7, 8, 10, 11, 13, 14, 15, 16, 18, 19, 20]","[1, 2, 3, 4, 5, 7, 8, 10, 11, 13, 14, 15, 16, 18, 19, 20]",count_upper_bound,8713.980874313611,0.007640291000001298,1,9,15,2,6,56,16,15,16,1.0,544.6238046446007,32779.90437156806,320,307,57
SELF-Q4-edge_outward-minus_one-10042,10042,edge_outward,minus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,30,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 17, 19, 20]","[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 17, 19, 20]",count_upper_bound,12352.888854432455,0.014664499999994973,5,52,9,4,19,201,16,15,16,1.0,772.0555534020284,46074.4442721623,414,394,198
SELF-Q4-edge_outward-minus_one-10043,10043,edge_outward,minus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,22,"[1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 20]","[1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 20]",count_upper_bound,9567.458257656179,0.01155804099999358,3,19,11,4,11,151,16,15,16,1.0,597.9661411035112,35397.291288280896,329,313,150
SELF-Q4-edge_outward-minus_one-10044,10044,edge_outward,minus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,30,"[1, 2, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20]","[1, 2, 4, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20]",count_upper_bound,11755.011040639085,0.011555375000000367,4,27,12,1,14,82,16,15,16,1.0,734.6881900399428,43960.055203195414,445,421,79
SELF-Q4-edge_outward-minus_one-10045,10045,edge_outward,minus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,30,"[1, 3, 4, 5, 6, 8, 9, 11, 12, 14, 15, 16, 17, 18, 19, 20]","[1, 3, 4, 5, 6, 8, 9, 11, 12, 14, 15, 16, 17, 18, 19, 20]",count_upper_bound,13888.631709066904,0.019197458999997252,7,65,9,1,22,349,16,15,16,1.0,868.0394818166815,51963.158545334525,402,377,343
SELF-Q4-edge_outward-minus_one-10046,10046,edge_outward,minus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,27,"[2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20]","[2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20]",count_upper_bound,9949.819516500216,0.009179875000000948,2,33,13,2,7,50,16,15,16,1.0,621.8637197812635,38494.09758250108,339,329,49
SELF-Q4-edge_outward-minus_one-10047,10047,edge_outward,minus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,30,"[1, 2, 5, 6, 7, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20]","[1, 2, 5, 6, 7, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20]",count_upper_bound,11680.398815623452,0.011213041999994289,3,35,9,4,11,112,16,15,16,1.0,730.0249259764657,43336.99407811723,437,421,109
SELF-Q4-edge_outward-minus_one-10048,10048,edge_outward,minus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,28,"[1, 2, 5, 6, 7, 8, 9, 10, 12, 13, 14, 16, 17, 18, 19, 20]","[1, 2, 5, 6, 7, 8, 9, 10, 12, 13, 14, 16, 17, 18, 19, 20]",count_upper_bound,13411.872539251122,0.01826175000000063,5,49,10,4,20,368,16,15,16,1.0,838.2420337031951,48734.362696255645,418,397,366
SELF-Q4-edge_outward-minus_one-10049,10049,edge_outward,minus_one,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,30,"[1, 2, 4, 5, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]","[1, 2, 4, 5, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",count_upper_bound,12898.095757529476,0.016299041999999986,5,37,10,2,19,274,16,15,16,1.0,806.1309848455923,47160.478787647386,433,411,270
SELF-Q4-minimum_range-smooth-10000,10000,minimum_range,smooth,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,31,"[1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 13, 15, 16, 19]","[1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 13, 15, 16, 19]",full_mesh,9986.405503951277,0.0073928339999937975,0,28,13,1,0,0,14,2,14,1.0,713.3146788536626,38897.027519756375,358,347,0
SELF-Q4-minimum_range-smooth-10001,10001,minimum_range,smooth,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,31,"[1, 2, 3, 4, 5, 9, 11, 12, 14, 15, 16, 17, 18, 19, 20]","[1, 2, 3, 4, 5, 9, 11, 12, 14, 15, 16, 17, 18, 19, 20]",full_mesh,11068.065212461679,0.008285458000003132,1,26,14,0,3,24,15,3,15,1.0,737.8710141641119,43625.32606230837,368,359,23
SELF-Q4-minimum_range-smooth-10002,10002,minimum_range,smooth,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,25,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19]","[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19]",count_upper_bound,10019.79018530547,0.009359709000001715,1,61,11,4,6,84,16,12,16,1.0,626.2368865815919,39138.95092652736,312,303,83
SELF-Q4-minimum_range-smooth-10003,10003,minimum_range,smooth,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,31,"[1, 5, 6, 7, 8, 13, 14, 16, 18, 20]","[1, 5, 6, 7, 8, 13, 14, 16, 18, 20]",full_mesh,10500.074521597982,0.006566540999997983,0,25,10,0,0,0,10,3,10,1.0,1050.0074521597983,40375.372607989906,398,385,0
SELF-Q4-minimum_range-smooth-10004,10004,minimum_range,smooth,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,31,"[1, 3, 7, 9, 10, 12, 14, 15, 16, 17, 20]","[1, 3, 7, 9, 10, 12, 14, 15, 16, 17, 20]",full_mesh,10681.650815248358,0.00715900000000147,0,23,10,2,2,0,11,3,11,1.0,971.059165022578,40103.25407624181,435,428,1
SELF-Q4-minimum_range-smooth-10005,10005,minimum_range,smooth,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,31,"[1, 2, 3, 6, 9, 12, 14, 15, 16, 17, 18, 19]","[1, 2, 3, 6, 9, 12, 14, 15, 16, 17, 18, 19]",full_mesh,10096.418171328676,0.0066774169999987976,0,23,12,0,0,0,12,2,12,1.0,841.3681809440563,39157.090856643365,370,355,0
SELF-Q4-minimum_range-smooth-10006,10006,minimum_range,smooth,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,31,"[1, 2, 3, 5, 6, 7, 8, 10, 16, 17, 18, 19, 20]","[1, 2, 3, 5, 6, 7, 8, 10, 16, 17, 18, 19, 20]",full_mesh,10331.833676790711,0.008070500000002312,1,35,10,2,3,23,13,5,13,1.0,794.7564366762085,39999.168383953554,369,356,22
SELF-Q4-minimum_range-smooth-10007,10007,minimum_range,smooth,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,31,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 16, 17, 18, 20]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 16, 17, 18, 20]",full_mesh,10308.446582671153,0.0064969159999961335,0,14,14,0,0,0,14,2,14,1.0,736.3176130479395,40847.23291335576,347,334,0
SELF-Q4-minimum_range-smooth-10008,10008,minimum_range,smooth,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,31,"[1, 2, 3, 5, 7, 9, 10, 11, 12, 14, 15, 16, 17, 19, 20]","[1, 2, 3, 5, 7, 9, 10, 11, 12, 14, 15, 16, 17, 19, 20]",full_mesh,11083.595394919506,0.007968124999997883,1,39,14,0,4,23,15,2,15,1.0,738.9063596613004,43562.97697459751,373,365,22
SELF-Q4-minimum_range-smooth-10009,10009,minimum_range,smooth,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,29,"[1, 2, 3, 4, 5, 7, 8, 10, 11, 12, 13, 14, 15, 17, 19, 20]","[1, 2, 3, 4, 5, 7, 8, 10, 11, 12, 13, 14, 15, 17, 19, 20]",count_upper_bound,10439.730291086937,0.009803790999995954,1,32,11,4,4,87,16,9,16,1.0,652.4831431929335,39238.65145543467,377,369,86
SELF-Q4-minimum_range-smooth-10010,10010,minimum_range,smooth,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,31,"[1, 4, 6, 8, 9, 10, 11, 12, 17, 18]","[1, 4, 6, 8, 9, 10, 11, 12, 17, 18]",full_mesh,11212.652301788248,0.008265375000000574,1,20,6,3,4,36,10,4,10,1.0,1121.2652301788248,41903.261508941236,449,432,35
SELF-Q4-minimum_range-smooth-10011,10011,minimum_range,smooth,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,31,"[3, 5, 6, 7, 9, 10, 11, 14, 15, 17, 18]","[3, 5, 6, 7, 9, 10, 11, 14, 15, 17, 18]",full_mesh,10803.831240168103,0.006832792000004417,0,16,10,1,0,0,11,1,11,1.0,982.1664763789184,40639.156200840516,439,426,0
SELF-Q4-minimum_range-smooth-10012,10012,minimum_range,smooth,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,31,"[1, 2, 3, 4, 6, 10, 11, 13, 14, 15, 17, 19]","[1, 2, 3, 4, 6, 10, 11, 13, 14, 15, 17, 19]",full_mesh,11315.514394772272,0.009330750000003718,1,34,10,2,6,71,12,7,12,1.0,942.9595328976893,42337.571973861355,431,420,71
SELF-Q4-minimum_range-smooth-10013,10013,minimum_range,smooth,triangle_active,True,all_sources_cleared_with_certificate,triangle,True,990.0,31,31,"[4, 5, 6, 7, 8, 10, 12, 13, 15, 16, 17, 19, 20]","[4, 5, 6, 7, 8, 10, 12, 13, 15, 16, 17, 19, 20]",full_mesh,11276.465854688277,0.010544082999999205,1,45,10,2,4,109,13,5,13,1.0,867.4204503606367,41662.3292734414,428,415,108
