case_id,seed,mode,error_mode,variant,completed,stop_reason,grid,active,side,stations_total,stations_visited,discovered_channels,cleared_channels,discovery_certificate,virtual_time_s,runtime_s,fallback_channels,no_signal_localization,safe_clears,optimistic_clears,active_queries,fallback_attempts,source_count,directional_count,cleared,clear_ratio,time_per_source_s,distance_m,measures,switches,clear_failures
SELF-Q4-mixed-fixed_hash-407,407,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,81,"[4, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19]","[4, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19]",full_mesh,19830.772140242374,0.03241975000000075,11,0,0,0,0,690,11,7,11,1.0,1802.7974672947612,58883.86070121193,1007,927,679
SELF-Q4-mixed-fixed_hash-408,408,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,81,"[2, 4, 5, 7, 8, 9, 11, 14, 15, 17, 18, 19]","[2, 4, 5, 7, 8, 9, 11, 14, 15, 17, 18, 19]",full_mesh,18921.574644054006,0.029649541999999585,12,0,0,0,0,605,12,9,12,1.0,1576.7978870045006,61127.87322027005,823,742,593
SELF-Q4-mixed-fixed_hash-409,409,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,81,"[2, 4, 5, 7, 9, 11, 12, 13, 14, 16, 17, 18, 19]","[2, 4, 5, 7, 9, 11, 12, 13, 14, 16, 17, 18, 19]",full_mesh,19221.409466959543,0.03250129200000096,13,0,0,0,0,755,13,4,13,1.0,1478.5699589968879,62257.04733479777,760,679,742
SELF-Q4-mixed-fixed_hash-410,410,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,81,"[1, 3, 4, 5, 8, 9, 10, 11, 12, 14, 16, 17, 19, 20]","[1, 3, 4, 5, 8, 9, 10, 11, 12, 14, 16, 17, 19, 20]",full_mesh,20874.756568208526,0.040514292000001006,14,0,0,0,0,1177,14,1,14,1.0,1491.0540405863233,70053.78284104273,564,485,1163
SELF-Q4-mixed-fixed_hash-411,411,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,81,"[1, 2, 4, 6, 7, 8, 9, 10, 11, 14, 15, 16, 17, 19, 20]","[1, 2, 4, 6, 7, 8, 9, 10, 11, 14, 15, 16, 17, 19, 20]",full_mesh,19040.8281941344,0.03653862500000038,15,0,0,0,0,945,15,2,15,1.0,1269.3885462756266,65319.1409706721,532,452,930
SELF-Q4-mixed-fixed_hash-412,412,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,57,"[1, 2, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 18, 19, 20]","[1, 2, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 18, 19, 20]",count_upper_bound,15765.204144453615,0.03408325000000012,16,0,0,0,0,876,16,6,16,1.0,985.325259028351,51981.020722268135,461,404,860
SELF-Q4-mixed-fixed_hash-413,413,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,81,"[3, 5, 6, 8, 9, 10, 11, 15, 18, 19]","[3, 5, 6, 8, 9, 10, 11, 15, 18, 19]",full_mesh,18504.310262567265,0.027398416999998787,10,0,0,0,0,522,10,5,10,1.0,1850.4310262567265,56731.551312836375,942,862,512
SELF-Q4-mixed-fixed_hash-414,414,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,81,"[2, 3, 5, 6, 8, 9, 10, 12, 13, 14, 17]","[2, 3, 5, 6, 8, 9, 10, 12, 13, 14, 17]",full_mesh,17446.332158854526,0.024303666999999862,11,0,0,0,0,428,11,7,11,1.0,1586.0301962595024,55876.660794272655,841,760,417
SELF-Q4-mixed-fixed_hash-415,415,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,81,"[1, 2, 3, 7, 8, 9, 11, 13, 14, 15, 17, 18]","[1, 2, 3, 7, 8, 9, 11, 13, 14, 15, 17, 18]",full_mesh,18470.906847857994,0.027658583000000903,12,0,0,0,0,551,12,8,12,1.0,1539.2422373214995,59264.534239290006,837,756,539
SELF-Q4-mixed-fixed_hash-416,416,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,81,"[1, 6, 8, 9, 10, 11, 12, 15, 16, 17, 18, 19, 20]","[1, 6, 8, 9, 10, 11, 12, 15, 16, 17, 18, 19, 20]",full_mesh,19441.808601488334,0.033008083000000354,13,0,0,0,0,821,13,11,13,1.0,1495.5237385760256,64279.04300744177,696,617,808
SELF-Q4-mixed-fixed_hash-417,417,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,81,"[1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 20]","[1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 20]",full_mesh,18528.28398235663,0.03070737499999865,14,0,0,0,0,666,14,1,14,1.0,1323.4488558826163,62151.419911783174,692,612,652
SELF-Q4-mixed-fixed_hash-418,418,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,81,"[1, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 15, 16, 18, 20]","[1, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 15, 16, 18, 20]",full_mesh,22040.441322812563,0.0424597079999991,15,0,0,0,0,1201,15,10,15,1.0,1469.3627548541708,70842.20661406289,720,639,1186
SELF-Q4-mixed-fixed_hash-419,419,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,31,"[1, 2, 3, 4, 5, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20]","[1, 2, 3, 4, 5, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20]",count_upper_bound,13147.266444245652,0.03532554200000071,16,0,0,0,0,1020,16,15,16,1.0,821.7041527653532,41306.332221228295,304,274,1004
SELF-Q4-mixed-fixed_hash-420,420,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,81,"[1, 2, 4, 9, 11, 12, 13, 14, 15, 17]","[1, 2, 4, 9, 11, 12, 13, 14, 15, 17]",full_mesh,18596.065499538992,0.027973541999999796,10,0,0,0,0,591,10,1,10,1.0,1859.6065499538993,58380.32749769501,868,787,581
SELF-Q4-mixed-fixed_hash-421,421,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,81,"[4, 6, 7, 8, 9, 10, 16, 17, 18, 19, 20]","[4, 6, 7, 8, 9, 10, 16, 17, 18, 19, 20]",full_mesh,18324.27898324886,0.028249374999999688,11,0,0,0,0,526,11,7,11,1.0,1665.8435439317145,55826.39491624432,940,859,515
SELF-Q4-mixed-fixed_hash-422,422,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,81,"[1, 3, 4, 5, 8, 10, 11, 13, 16, 18, 19, 20]","[1, 3, 4, 5, 8, 10, 11, 13, 16, 18, 19, 20]",full_mesh,18753.708347957243,0.02992254200000133,12,0,0,0,0,679,12,1,12,1.0,1562.8090289964368,60518.54173978628,778,699,667
SELF-Q4-mixed-fixed_hash-423,423,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,81,"[2, 4, 5, 6, 8, 9, 10, 11, 14, 15, 17, 18, 19]","[2, 4, 5, 6, 8, 9, 10, 11, 14, 15, 17, 18, 19]",full_mesh,18071.390631056336,0.028906541999999646,13,0,0,0,0,578,13,10,13,1.0,1390.1069716197183,58766.953155281706,773,693,565
SELF-Q4-mixed-fixed_hash-424,424,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,81,"[1, 2, 3, 4, 5, 7, 9, 13, 14, 15, 16, 17, 18, 19]","[1, 2, 3, 4, 5, 7, 9, 13, 14, 15, 16, 17, 18, 19]",full_mesh,20848.77736734639,0.03848366600000119,14,0,0,0,0,1021,14,4,14,1.0,1489.198383381885,68153.886836732,701,622,1007
SELF-Q4-mixed-fixed_hash-425,425,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,81,"[2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 17, 18, 20]","[2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 17, 18, 20]",full_mesh,19733.663419458862,0.036058125000000274,15,0,0,0,0,969,15,9,15,1.0,1315.5775612972575,66653.31709729436,591,511,954
SELF-Q4-mixed-fixed_hash-426,426,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,40,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 19, 20]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 19, 20]",count_upper_bound,13582.667488025138,0.02996908299999923,16,0,0,0,0,786,16,12,16,1.0,848.9167180015711,44008.33744012573,405,366,770
SELF-Q4-mixed-fixed_hash-427,427,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,81,"[1, 2, 5, 6, 11, 12, 16, 17, 18, 20]","[1, 2, 5, 6, 11, 12, 16, 17, 18, 20]",full_mesh,20255.476341580255,0.03184704199999899,10,0,0,0,0,683,10,9,10,1.0,2025.5476341580256,60127.38170790132,1040,961,673
SELF-Q4-mixed-fixed_hash-428,428,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,81,"[2, 4, 5, 9, 10, 13, 15, 17, 18, 19, 20]","[2, 4, 5, 9, 10, 13, 15, 17, 18, 19, 20]",full_mesh,19384.91390617597,0.03213641700000025,11,0,0,0,0,765,11,5,11,1.0,1762.264900561452,61429.569530879875,810,732,754
SELF-Q4-mixed-fixed_hash-429,429,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,81,"[1, 3, 4, 7, 8, 10, 11, 13, 16, 18, 19, 20]","[1, 3, 4, 7, 8, 10, 11, 13, 16, 18, 19, 20]",full_mesh,18179.454144379444,0.029669084000000012,12,0,0,0,0,699,12,2,12,1.0,1514.9545120316204,60052.27072189728,688,608,687
SELF-Q4-mixed-fixed_hash-430,430,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,81,"[1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 16, 17, 19]","[1, 2, 4, 5, 6, 7, 8, 9, 11, 13, 16, 17, 19]",full_mesh,20286.15570072119,0.03600712499999936,13,0,0,0,0,1019,13,7,13,1.0,1560.4735154400914,65985.77850360604,681,601,1006
SELF-Q4-mixed-fixed_hash-431,431,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,81,"[1, 2, 3, 4, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19]","[1, 2, 3, 4, 7, 9, 10, 11, 12, 13, 14, 15, 16, 19]",full_mesh,19269.628451718076,0.03237858299999985,14,0,0,0,0,818,14,2,14,1.0,1376.4020322655767,64208.14225859042,671,591,804
SELF-Q4-mixed-fixed_hash-432,432,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,81,"[1, 2, 3, 4, 7, 8, 9, 11, 12, 13, 14, 16, 18, 19, 20]","[1, 2, 3, 4, 7, 8, 9, 11, 12, 13, 14, 16, 18, 19, 20]",full_mesh,20862.423515987753,0.04134341600000013,15,0,0,0,0,1155,15,6,15,1.0,1390.8282343991837,69207.11757993887,601,521,1140
SELF-Q4-mixed-fixed_hash-433,433,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,33,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 19]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 19]",count_upper_bound,11717.9583886241,0.02946312499999948,16,0,0,0,0,750,16,6,16,1.0,732.3723992890062,39214.79194312051,271,238,734
SELF-Q4-mixed-fixed_hash-434,434,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,81,"[1, 3, 5, 7, 9, 12, 13, 14, 17, 19]","[1, 3, 5, 7, 9, 12, 13, 14, 17, 19]",full_mesh,20382.32570769732,0.03301791600000037,10,0,0,0,0,805,10,8,10,1.0,2038.232570769732,61011.628538486686,971,890,795
SELF-Q4-mixed-fixed_hash-435,435,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,81,"[2, 6, 7, 8, 10, 12, 13, 15, 16, 17, 19]","[2, 6, 7, 8, 10, 12, 13, 15, 16, 17, 19]",full_mesh,19320.860011693483,0.028538792000000868,11,0,0,0,0,591,11,9,11,1.0,1756.441819244862,60009.300058467474,934,854,580
SELF-Q4-mixed-fixed_hash-436,436,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,81,"[2, 4, 6, 8, 9, 11, 13, 14, 15, 16, 19, 20]","[2, 4, 6, 8, 9, 11, 13, 14, 15, 16, 19, 20]",full_mesh,18946.61006186137,0.030413959000000546,12,0,0,0,0,696,12,10,12,1.0,1578.884171821781,61263.05030930689,777,697,684
SELF-Q4-mixed-fixed_hash-437,437,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,81,"[1, 4, 5, 6, 8, 10, 11, 12, 13, 16, 17, 19, 20]","[1, 4, 5, 6, 8, 10, 11, 12, 13, 16, 17, 19, 20]",full_mesh,19185.632026889754,0.03385012500000073,13,0,0,0,0,818,13,6,13,1.0,1475.8178482222888,61363.16013444881,752,673,805
SELF-Q4-mixed-fixed_hash-438,438,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,81,"[1, 2, 3, 7, 9, 10, 12, 13, 15, 16, 17, 18, 19, 20]","[1, 2, 3, 7, 9, 10, 12, 13, 15, 16, 17, 18, 19, 20]",full_mesh,19362.255307996817,0.03335116600000099,14,0,0,0,0,789,14,3,14,1.0,1383.0182362854869,62496.27653998414,758,678,775
SELF-Q4-mixed-fixed_hash-439,439,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,81,"[2, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 20]","[2, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 20]",full_mesh,20088.751817414897,0.035663334000000546,15,0,0,0,0,894,15,12,15,1.0,1339.250121160993,65383.75908707457,730,650,879
SELF-Q4-mixed-fixed_hash-440,440,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,62,"[1, 2, 3, 4, 6, 7, 8, 9, 10, 12, 14, 15, 16, 17, 18, 20]","[1, 2, 3, 4, 6, 7, 8, 9, 10, 12, 14, 15, 16, 17, 18, 20]",count_upper_bound,20096.59606227093,0.0410475409999993,16,0,0,0,0,1241,16,10,16,1.0,1256.0372538919332,64437.980311354775,586,524,1225
SELF-Q4-mixed-fixed_hash-441,441,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,81,"[1, 5, 6, 7, 8, 10, 12, 13, 16, 18]","[1, 5, 6, 7, 8, 10, 12, 13, 16, 18]",full_mesh,18365.072911236417,0.025905874999999412,10,0,0,0,0,475,10,7,10,1.0,1836.5072911236416,56415.36455618217,953,872,465
SELF-Q4-mixed-fixed_hash-442,442,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,81,"[3, 4, 6, 7, 8, 10, 12, 14, 15, 17, 19]","[3, 4, 6, 7, 8, 10, 12, 14, 15, 17, 19]",full_mesh,21156.627368783287,0.03525554199999981,11,0,0,0,0,781,11,7,11,1.0,1923.3297607984807,62773.13684391649,1053,972,770
SELF-Q4-mixed-fixed_hash-443,443,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,81,"[1, 2, 4, 5, 6, 9, 10, 11, 16, 18, 19, 20]","[1, 2, 4, 5, 6, 9, 10, 11, 16, 18, 19, 20]",full_mesh,18318.855851196644,0.027719291000000368,12,0,0,0,0,542,12,9,12,1.0,1526.5713209330536,58604.27925598327,838,758,530
SELF-Q4-mixed-fixed_hash-444,444,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,81,"[1, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20]","[1, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 19, 20]",full_mesh,18000.095166229486,0.028508583000000698,13,0,0,0,0,544,13,8,13,1.0,1384.6227050945758,58025.47583114747,803,722,531
SELF-Q4-mixed-fixed_hash-445,445,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,81,"[3, 5, 7, 8, 9, 10, 11, 13, 14, 16, 17, 18, 19, 20]","[3, 5, 7, 8, 9, 10, 11, 13, 14, 16, 17, 18, 19, 20]",full_mesh,20667.26897899796,0.03785345800000073,14,0,0,0,0,1075,14,5,14,1.0,1476.2334984998542,67551.3448949899,664,584,1061
SELF-Q4-mixed-fixed_hash-446,446,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,81,"[1, 2, 4, 5, 6, 7, 10, 12, 13, 14, 15, 16, 18, 19, 20]","[1, 2, 4, 5, 6, 7, 10, 12, 13, 14, 15, 16, 18, 19, 20]",full_mesh,20504.645032937202,0.038213082999998704,15,0,0,0,0,1037,15,14,15,1.0,1366.9763355291468,68818.22516468605,613,535,1022
SELF-Q4-mixed-fixed_hash-447,447,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,67,"[1, 2, 3, 4, 5, 7, 9, 10, 11, 12, 13, 14, 16, 17, 19, 20]","[1, 2, 3, 4, 5, 7, 9, 10, 11, 12, 13, 14, 16, 17, 19, 20]",count_upper_bound,18005.022218185542,0.03685716699999908,16,0,0,0,0,919,16,15,16,1.0,1125.3138886365964,58020.11109092781,613,547,903
SELF-Q4-mixed-fixed_hash-448,448,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,81,"[1, 4, 6, 8, 9, 10, 13, 16, 17, 20]","[1, 4, 6, 8, 9, 10, 13, 16, 17, 20]",full_mesh,18799.47702232599,0.026737499999999415,10,0,0,0,0,457,10,7,10,1.0,1879.947702232599,57082.38511163,1012,932,447
SELF-Q4-mixed-fixed_hash-449,449,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,81,"[2, 4, 7, 8, 10, 11, 13, 14, 16, 19, 20]","[2, 4, 7, 8, 10, 11, 13, 14, 16, 19, 20]",full_mesh,19953.570435107376,0.031246917000000707,11,0,0,0,0,752,11,6,11,1.0,1813.9609486461252,62142.85217553694,888,807,741
SELF-Q4-mixed-fixed_hash-450,450,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,81,"[1, 2, 4, 5, 8, 10, 12, 13, 16, 17, 19, 20]","[1, 2, 4, 5, 8, 10, 12, 13, 16, 17, 19, 20]",full_mesh,19296.472543132848,0.0322391669999984,12,0,0,0,0,755,12,10,12,1.0,1608.039378594404,61552.362715664305,796,717,743
SELF-Q4-mixed-fixed_hash-451,451,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,81,"[1, 2, 3, 5, 6, 11, 12, 13, 14, 16, 18, 19, 20]","[1, 2, 3, 5, 6, 11, 12, 13, 14, 16, 18, 19, 20]",full_mesh,18832.662322419354,0.0320602499999989,13,0,0,0,0,725,13,8,13,1.0,1448.6663324937965,59828.311612096826,791,711,712
SELF-Q4-mixed-fixed_hash-452,452,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,81,"[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 15, 17, 19, 20]","[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 15, 17, 19, 20]",full_mesh,20527.262690756383,0.037993041000000005,14,0,0,0,0,979,14,8,14,1.0,1466.2330493397417,64661.31345378197,785,705,965
SELF-Q4-mixed-fixed_hash-453,453,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,81,"[1, 3, 4, 6, 7, 8, 9, 12, 13, 14, 16, 17, 18, 19, 20]","[1, 3, 4, 6, 7, 8, 9, 12, 13, 14, 16, 17, 18, 19, 20]",full_mesh,18495.108314173773,0.03386508300000024,15,0,0,0,0,870,15,14,15,1.0,1233.0072209449181,64525.54157086896,505,425,855
SELF-Q4-mixed-fixed_hash-454,454,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,64,"[1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 17, 18, 19]","[1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 17, 18, 19]",count_upper_bound,17652.252448921026,0.03982316699999977,16,0,0,0,0,1060,16,13,16,1.0,1103.2657780575641,56016.26224460523,550,487,1044
SELF-Q4-mixed-fixed_hash-455,455,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,81,"[1, 2, 3, 6, 8, 11, 13, 15, 16, 18]","[1, 2, 3, 6, 8, 11, 13, 15, 16, 18]",full_mesh,19446.364869437504,0.030462791000001488,10,0,0,0,0,752,10,7,10,1.0,1944.6364869437505,61386.82434718758,829,748,742
SELF-Q4-mixed-fixed_hash-456,456,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,81,"[2, 6, 9, 10, 12, 13, 14, 15, 16, 17, 20]","[2, 6, 9, 10, 12, 13, 14, 15, 16, 17, 20]",full_mesh,17587.686028595297,0.025116041000000422,11,0,0,0,0,411,11,8,11,1.0,1598.880548054118,54493.43014297649,919,839,400
SELF-Q4-mixed-fixed_hash-457,457,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,81,"[1, 3, 6, 9, 10, 11, 12, 13, 15, 18, 19, 20]","[1, 3, 6, 9, 10, 11, 12, 13, 15, 18, 19, 20]",full_mesh,16889.794796889557,0.025728666999999206,12,0,0,0,0,472,12,4,12,1.0,1407.4828997407965,54543.973984447824,770,691,460
SELF-Q4-mixed-fixed_hash-458,458,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,81,"[1, 3, 5, 6, 8, 9, 11, 13, 14, 15, 17, 19, 20]","[1, 3, 5, 6, 8, 9, 11, 13, 14, 15, 17, 19, 20]",full_mesh,19665.79312991078,0.034077833000001334,13,0,0,0,0,848,13,8,13,1.0,1512.7533176854447,65653.96564955395,674,595,835
SELF-Q4-mixed-fixed_hash-459,459,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,81,"[1, 2, 4, 5, 6, 7, 8, 13, 14, 15, 17, 18, 19, 20]","[1, 2, 4, 5, 6, 7, 8, 13, 14, 15, 17, 18, 19, 20]",full_mesh,18128.72972352363,0.031150082999999995,14,0,0,0,0,652,14,4,14,1.0,1294.9092659659734,60033.64861761813,703,623,638
SELF-Q4-mixed-fixed_hash-460,460,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,81,"[1, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]","[1, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20]",full_mesh,17960.525482510107,0.03268637500000082,15,0,0,0,0,828,15,1,15,1.0,1197.368365500674,62847.62741255059,493,412,813
SELF-Q4-mixed-fixed_hash-461,461,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,33,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 17, 18, 19]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 17, 18, 19]",count_upper_bound,12222.720053451418,0.029967292000002033,16,0,0,0,0,739,16,2,16,1.0,763.9200033407136,38298.60026725711,391,359,723
SELF-Q4-mixed-fixed_hash-462,462,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,81,"[1, 2, 3, 5, 6, 10, 11, 13, 16, 19]","[1, 2, 3, 5, 6, 10, 11, 13, 16, 19]",full_mesh,17878.230480932267,0.025911874999998474,10,0,0,0,0,485,10,5,10,1.0,1787.8230480932266,55061.15240466138,912,831,475
SELF-Q4-mixed-fixed_hash-463,463,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,81,"[2, 3, 7, 8, 9, 10, 14, 16, 17, 18, 20]","[2, 3, 7, 8, 9, 10, 14, 16, 17, 18, 20]",full_mesh,18906.51717176295,0.028994457999999668,11,0,0,0,0,613,11,4,11,1.0,1718.7742883420863,59732.5858588148,863,784,602
SELF-Q4-mixed-fixed_hash-464,464,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,81,"[2, 3, 5, 6, 8, 9, 13, 15, 17, 18, 19, 20]","[2, 3, 5, 6, 8, 9, 13, 15, 17, 18, 19, 20]",full_mesh,21171.918604503266,0.036229500000001025,12,0,0,0,0,931,12,7,12,1.0,1764.326550375272,66669.59302251642,850,771,919
SELF-Q4-mixed-fixed_hash-465,465,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,81,"[1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 18, 20]","[1, 2, 3, 4, 6, 7, 8, 9, 11, 12, 13, 18, 20]",full_mesh,17490.85180167574,0.027519041000001465,13,0,0,0,0,535,13,6,13,1.0,1345.4501385904416,56174.25900837874,784,705,522
SELF-Q4-mixed-fixed_hash-466,466,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,81,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 13, 14, 15, 17, 19]","[2, 3, 4, 5, 6, 7, 8, 9, 10, 13, 14, 15, 17, 19]",full_mesh,19800.03502645784,0.03539595799999873,14,0,0,0,0,911,14,8,14,1.0,1414.2882161755601,64600.175132289274,700,619,897
SELF-Q4-mixed-fixed_hash-467,467,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,81,"[1, 2, 3, 5, 7, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20]","[1, 2, 3, 5, 7, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20]",full_mesh,16155.82578988556,0.026866166999997887,15,0,0,0,0,572,15,5,15,1.0,1077.0550526590373,56964.12894942785,516,437,557
SELF-Q4-mixed-fixed_hash-468,468,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,68,"[1, 2, 3, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 17, 19, 20]","[1, 2, 3, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 17, 19, 20]",count_upper_bound,16865.364645556765,0.032997749999999826,16,0,0,0,0,802,16,3,16,1.0,1054.0852903472978,57146.8232277839,511,443,786
SELF-Q4-mixed-fixed_hash-469,469,mixed,fixed_hash,square_optical,True,all_sources_cleared_with_certificate,square,False,990.0,81,81,"[1, 2, 5, 9, 10, 11, 12, 13, 14, 20]","[1, 2, 5, 9, 10, 11, 12, 13, 14, 20]",full_mesh,19096.127641195348,0.02783795799999922,10,0,0,0,0,545,10,1,10,1.0,1909.6127641195349,57460.63820597676,1005,924,535
